id,displayName,score
player08665,Player 08665,76977
player08666,Player 08666,59527
player08667,Player 08667,19828
player08668,Player 08668,47348
player08669,Player 08669,97922
player08670,Player 08670,99534
player08671,Player 08671,48927
player08672,Player 08672,27047
player08673,Player 08673,65173
player08674,Player 08674,86019
player08675,Player 08675,64938
player08676,Player 08676,3457
player08677,Player 08677,3773
player08678,Player 08678,11668
player08679,Player 08679,8748
player08680,Player 08680,70161
player08681,Player 08681,96651
player08682,Player 08682,27283
player08683,Player 08683,56715
player08684,Player 08684,90640
player08685,Player 08685,81626
player08686,Player 08686,13205
player08687,Player 08687,48091
player08688,Player 08688,92913
player08689,Player 08689,86169
player08690,Player 08690,84519
player08691,Player 08691,75311
player08692,Player 08692,78938
player08693,Player 08693,8586
player08694,Player 08694,96091
player08695,Player 08695,37199
player08696,Player 08696,94838
player08697,Player 08697,15324
player08698,Player 08698,61476
player08699,Player 08699,63138
player08700,Player 08700,57865
player08701,Player 08701,54230
player08702,Player 08702,96654
player08703,Player 08703,91515
player08704,Player 08704,84373
player08705,Player 08705,56645
player08706,Player 08706,70677
player08707,Player 08707,95542
player08708,Player 08708,80399
player08709,Player 08709,81796
player08710,Player 08710,79724
player08711,Player 08711,24032
player08712,Player 08712,96067
player08713,Player 08713,15257
player08714,Player 08714,35300
player08715,Player 08715,83368
player08716,Player 08716,95445
player08717,Player 08717,5995
player08718,Player 08718,16149
player08719,Player 08719,68546
player08720,Player 08720,31992
player08721,Player 08721,99699
player08722,Player 08722,7286
player08723,Player 08723,12653
player08724,Player 08724,77936
player08725,Player 08725,97785
player08726,Player 08726,12147
player08727,Player 08727,6638
player08728,Player 08728,2768
player08729,Player 08729,21713
player08730,Player 08730,10353
player08731,Player 08731,17645
player08732,Player 08732,81419
player08733,Player 08733,33465
player08734,Player 08734,29392
player08735,Player 08735,45692
player08736,Player 08736,23631
player08737,Player 08737,78420
player08738,Player 08738,69476
player08739,Player 08739,36690
player08740,Player 08740,16918
player08741,Player 08741,73904
player08742,Player 08742,347
player08743,Player 08743,87194
player08744,Player 08744,61202
player08745,Player 08745,6405
player08746,Player 08746,47140
player08747,Player 08747,64228
player08748,Player 08748,29821
player08749,Player 08749,79449
player08750,Player 08750,12667
player08751,Player 08751,97288
player08752,Player 08752,48546
player08753,Player 08753,33370
player08754,Player 08754,53120
player08755,Player 08755,46620
player08756,Player 08756,6456
player08757,Player 08757,85691
player08758,Player 08758,79853
player08759,Player 08759,62620
player08760,Player 08760,74198
player08761,Player 08761,82997
player08762,Player 08762,98392
player08763,Player 08763,23423
player08764,Player 08764,89807
player08765,Player 08765,42608
player08766,Player 08766,37275
player08767,Player 08767,2807
player08768,Player 08768,36485
player08769,Player 08769,14610
player08770,Player 08770,70177
player08771,Player 08771,49282
player08772,Player 08772,45085
player08773,Player 08773,59027
player08774,Player 08774,81310
player08775,Player 08775,8237
player08776,Player 08776,22213
player08777,Player 08777,59734
player08778,Player 08778,57240
player08779,Player 08779,73527
player08780,Player 08780,75669
player08781,Player 08781,49327
player08782,Player 08782,24340
player08783,Player 08783,83387
player08784,Player 08784,93808
player08785,Player 08785,15205
player08786,Player 08786,27165
player08787,Player 08787,10279
player08788,Player 08788,67128
player08789,Player 08789,24411
player08790,Player 08790,92353
player08791,Player 08791,36404
player08792,Player 08792,56617
player08793,Player 08793,27667
player08794,Player 08794,15515
player08795,Player 08795,64980
player08796,Player 08796,40617
player08797,Player 08797,99951
player08798,Player 08798,21549
player08799,Player 08799,14105
player08800,Player 08800,24157
player08801,Player 08801,8200
player08802,Player 08802,12665
player08803,Player 08803,14179
player08804,Player 08804,60227
player08805,Player 08805,24750
player08806,Player 08806,91381
player08807,Player 08807,56065
player08808,Player 08808,7325
player08809,Player 08809,99379
player08810,Player 08810,8591
player08811,Player 08811,58015
player08812,Player 08812,71455
player08813,Player 08813,76150
player08814,Player 08814,2287
player08815,Player 08815,21318
player08816,Player 08816,92485
player08817,Player 08817,84685
player08818,Player 08818,94003
player08819,Player 08819,27905
player08820,Player 08820,76375
player08821,Player 08821,48403
player08822,Player 08822,35055
player08823,Player 08823,87954
player08824,Player 08824,58503
player08825,Player 08825,41151
player08826,Player 08826,8034
player08827,Player 08827,8458
player08828,Player 08828,5418
player08829,Player 08829,70206
player08830,Player 08830,10385
player08831,Player 08831,41918
player08832,Player 08832,19227
player08833,Player 08833,6326
player08834,Player 08834,1869
player08835,Player 08835,54942
player08836,Player 08836,14578
player08837,Player 08837,30789
player08838,Player 08838,47418
player08839,Player 08839,9532
player08840,Player 08840,48786
player08841,Player 08841,41081
player08842,Player 08842,48079
player08843,Player 08843,99005
player08844,Player 08844,86344
player08845,Player 08845,76318
player08846,Player 08846,64793
player08847,Player 08847,71559
player08848,Player 08848,4654
player08849,Player 08849,84597
player08850,Player 08850,87539
player08851,Player 08851,10784
player08852,Player 08852,8801
player08853,Player 08853,61496
player08854,Player 08854,6580
player08855,Player 08855,31274
player08856,Player 08856,74951
player08857,Player 08857,94946
player08858,Player 08858,43981
player08859,Player 08859,26790
player08860,Player 08860,63471
player08861,Player 08861,87234
player08862,Player 08862,28030
player08863,Player 08863,56399
player08864,Player 08864,74843
player08865,Player 08865,27367
player08866,Player 08866,14758
player08867,Player 08867,77903
player08868,Player 08868,17887
player08869,Player 08869,13544
player08870,Player 08870,27779
player08871,Player 08871,615
player08872,Player 08872,31228
player08873,Player 08873,74955
player08874,Player 08874,3723
player08875,Player 08875,2209
player08876,Player 08876,46268
player08877,Player 08877,46675
player08878,Player 08878,87132
player08879,Player 08879,9412
player08880,Player 08880,2888
player08881,Player 08881,25204
player08882,Player 08882,3689
player08883,Player 08883,86830
player08884,Player 08884,19759
player08885,Player 08885,37344
player08886,Player 08886,2168
player08887,Player 08887,91405
player08888,Player 08888,40689
player08889,Player 08889,19398
player08890,Player 08890,34955
player08891,Player 08891,31163
player08892,Player 08892,41376
player08893,Player 08893,86438
player08894,Player 08894,53027
player08895,Player 08895,5137
player08896,Player 08896,48112
player08897,Player 08897,74944
player08898,Player 08898,14101
player08899,Player 08899,75577
player08900,Player 08900,34602
player08901,Player 08901,85012
player08902,Player 08902,29574
player08903,Player 08903,59894
player08904,Player 08904,2285
player08905,Player 08905,96419
player08906,Player 08906,46240
player08907,Player 08907,22527
player08908,Player 08908,59053
player08909,Player 08909,31119
player08910,Player 08910,972
player08911,Player 08911,45845
player08912,Player 08912,8717
player08913,Player 08913,58954
player08914,Player 08914,18049
player08915,Player 08915,73008
player08916,Player 08916,61508
player08917,Player 08917,48234
player08918,Player 08918,53029
player08919,Player 08919,5059
player08920,Player 08920,28390
player08921,Player 08921,27225
player08922,Player 08922,9798
player08923,Player 08923,84789
player08924,Player 08924,38784
player08925,Player 08925,11849
player08926,Player 08926,30583
player08927,Player 08927,58561
player08928,Player 08928,79269
player08929,Player 08929,63630
player08930,Player 08930,12343
player08931,Player 08931,9257
player08932,Player 08932,86469
player08933,Player 08933,53006
player08934,Player 08934,28874
player08935,Player 08935,63981
player08936,Player 08936,21983
player08937,Player 08937,25895
player08938,Player 08938,2945
player08939,Player 08939,61937
player08940,Player 08940,17374
player08941,Player 08941,93772
player08942,Player 08942,11518
player08943,Player 08943,94607
player08944,Player 08944,42209
player08945,Player 08945,99725
player08946,Player 08946,34074
player08947,Player 08947,29806
player08948,Player 08948,26283
player08949,Player 08949,62094
player08950,Player 08950,29113
player08951,Player 08951,18474
player08952,Player 08952,60017
player08953,Player 08953,4933
player08954,Player 08954,60523
player08955,Player 08955,91420
player08956,Player 08956,65769
player08957,Player 08957,88840
player08958,Player 08958,25169
player08959,Player 08959,25956
player08960,Player 08960,63762
player08961,Player 08961,1956
player08962,Player 08962,52673
player08963,Player 08963,56771
player08964,Player 08964,37015
player08965,Player 08965,39089
player08966,Player 08966,9730
player08967,Player 08967,79483
player08968,Player 08968,38797
player08969,Player 08969,96109
player08970,Player 08970,71213
player08971,Player 08971,37957
player08972,Player 08972,43380
player08973,Player 08973,88588
player08974,Player 08974,74761
player08975,Player 08975,36221
player08976,Player 08976,80982
player08977,Player 08977,42858
player08978,Player 08978,36170
player08979,Player 08979,17139
player08980,Player 08980,4627
player08981,Player 08981,67745
player08982,Player 08982,26691
player08983,Player 08983,36452
player08984,Player 08984,50141
player08985,Player 08985,24620
player08986,Player 08986,56597
player08987,Player 08987,63581
player08988,Player 08988,67252
player08989,Player 08989,67665
player08990,Player 08990,55840
player08991,Player 08991,83205
player08992,Player 08992,42689
player08993,Player 08993,18848
player08994,Player 08994,93172
player08995,Player 08995,78041
player08996,Player 08996,38041
player08997,Player 08997,19615
player08998,Player 08998,38974
player08999,Player 08999,40076
player09000,Player 09000,92664
player09001,Player 09001,14457
player09002,Player 09002,44864
player09003,Player 09003,38134
player09004,Player 09004,78465
player09005,Player 09005,24343
player09006,Player 09006,25157
player09007,Player 09007,90675
player09008,Player 09008,68741
player09009,Player 09009,59784
player09010,Player 09010,13857
player09011,Player 09011,85725
player09012,Player 09012,55272
player09013,Player 09013,39422
player09014,Player 09014,90526
player09015,Player 09015,63044
player09016,Player 09016,91685
player09017,Player 09017,89705
player09018,Player 09018,53303
player09019,Player 09019,57670
player09020,Player 09020,66084
player09021,Player 09021,60847
player09022,Player 09022,95587
player09023,Player 09023,78762
player09024,Player 09024,65664
player09025,Player 09025,99478
player09026,Player 09026,22228
player09027,Player 09027,2923
player09028,Player 09028,61538
player09029,Player 09029,85548
player09030,Player 09030,76093
player09031,Player 09031,40787
player09032,Player 09032,68249
player09033,Player 09033,46348
player09034,Player 09034,75504
player09035,Player 09035,89948
player09036,Player 09036,42250
player09037,Player 09037,75359
player09038,Player 09038,47599
player09039,Player 09039,79741
player09040,Player 09040,57432
player09041,Player 09041,32190
player09042,Player 09042,7541
player09043,Player 09043,65515
player09044,Player 09044,57115
